run,generation_line,generation,rule_id,status,matched_previous_rule_id,similarity,category,rule_text,previous_rule_text
10 generationLine1,direct,7,00516,mutated,00508,0.899,Mutualism|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Test clear with recent ranged damage: place 2 oak_planks as cover toward threat dir, msg ""cover up"".","Test safe/clear with planks: if recent ranged damage, place 2 oak_planks as cover toward threat dir, msg ""cover here""."
10 generationLine1,direct,8,00520,persisted,00511,1.0,Self Preservation,"Health <12 or recent damage: msg ""low hp"", eat_bread(maxCount=2), kite_nearest_hostile(maxTicks=80, preferredDistance=8, retreatBlocks=6) if threats.","Health <12 or recent damage: msg ""low hp"", eat_bread(maxCount=2), kite_nearest_hostile(maxTicks=80, preferredDistance=8, retreatBlocks=6) if threats."
10 generationLine1,direct,8,00523,mutated,00511,0.626,Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Test swarm (3+ hostiles): msg ""swarm"", kite_nearest_hostile(preferredDistance=10, retreatBlocks=8) even if hp>=12.","Health <12 or recent damage: msg ""low hp"", eat_bread(maxCount=2), kite_nearest_hostile(maxTicks=80, preferredDistance=8, retreatBlocks=6) if threats."
10 generationLine1,direct,8,00524,mutated,00516,0.81,Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Test cover after damage: place 2 oak_planks toward threat dir, msg ""cover up"".","Test clear with recent ranged damage: place 2 oak_planks as cover toward threat dir, msg ""cover up""."
10 generationLine1,direct,8,,disappeared,00514,,Communication|Self Preservation,,"Communicate critical only: ""low hp"", ""clear""."
10 generationLine1,direct,8,,disappeared,00515,,Self Preservation,,"Skeletons near and have bow/arrows: msg ""skeletons"", attack_nearest_hostile(bow, engageDistance=7, maxSearchRadius=15)."
10 generationLine1,direct,9,00529,persisted,00520,1.0,Self Preservation,"Health <12 or recent damage: msg ""low hp"", eat_bread(maxCount=2), kite_nearest_hostile(maxTicks=80, preferredDistance=8, retreatBlocks=6) if threats.","Health <12 or recent damage: msg ""low hp"", eat_bread(maxCount=2), kite_nearest_hostile(maxTicks=80, preferredDistance=8, retreatBlocks=6) if threats."
10 generationLine1,direct,9,00531,mutated,00523,0.944,Self Preservation,"3+ hostiles: msg ""swarm"", kite_nearest_hostile(preferredDistance=10, retreatBlocks=8) even if hp>=12.","Test swarm (3+ hostiles): msg ""swarm"", kite_nearest_hostile(preferredDistance=10, retreatBlocks=8) even if hp>=12."
10 generationLine1,direct,9,00532,mutated,00524,0.919,Self Preservation,"After damage: place 2 oak_planks toward threat dir, msg ""cover up"".","Test cover after damage: place 2 oak_planks toward threat dir, msg ""cover up""."
10 generationLine1,direct,17,00536,mutated,00529,0.922,Self Preservation,"Health <20 or recent damage: msg ""low hp"", eat_bread(maxCount=3), kite_nearest_hostile(maxTicks=90, preferredDistance=28, retreatBlocks=22).","Health <12 or recent damage: msg ""low hp"", eat_bread(maxCount=2), kite_nearest_hostile(maxTicks=80, preferredDistance=8, retreatBlocks=6) if threats."
10 generationLine1,direct,17,00539,new,,,Spatial Coordination & Architecture,"No hostiles <20 blocks: move_to_player(teammate, followDistanceBlocks=20, stopRangeBlocks=12). Try tight formation spacing.",
10 generationLine1,direct,17,00541,new,,,Self Preservation,"When safe (hp>20, no hostiles <25) and teammate hp>15: msg ""you cover I scout"", move random direction 20 blocks max 60 ticks scanning for items/threats, then move_to_player(teammate,20,12).",
10 generationLine1,direct,17,,disappeared,00531,,Self Preservation,,"3+ hostiles: msg ""swarm"", kite_nearest_hostile(preferredDistance=10, retreatBlocks=8) even if hp>=12."
10 generationLine1,direct,17,,disappeared,00532,,Self Preservation,,"After damage: place 2 oak_planks toward threat dir, msg ""cover up""."
10 generationLine1,direct,18,00545,persisted,00536,1.0,Self Preservation,"Health <20 or recent damage: msg ""low hp"", eat_bread(maxCount=3), kite_nearest_hostile(maxTicks=90, preferredDistance=28, retreatBlocks=22).","Health <20 or recent damage: msg ""low hp"", eat_bread(maxCount=3), kite_nearest_hostile(maxTicks=90, preferredDistance=28, retreatBlocks=22)."
10 generationLine1,direct,18,00550,new,,,Mutualism|Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"When safe (hp>20, no hostiles <30, teammate hp>15): Test ""paired fight"" - msg ""I bait you shoot"", move forward 6 blocks toward threat edge, kite if hp<18 while teammate attacks ranged; swap roles on ""low hp"".",
10 generationLine1,direct,18,00551,new,,,Cultural Scientific Method - Testing & Meta-Gaming,"Hostiles 10-15 blocks away, teammate <10 blocks: Test preemptive drop_item(bread qty=3 or arrow qty=6 toward teammate), msg ""supplies dropped"".",
10 generationLine1,direct,18,,disappeared,00539,,Spatial Coordination & Architecture,,"No hostiles <20 blocks: move_to_player(teammate, followDistanceBlocks=20, stopRangeBlocks=12). Try tight formation spacing."
10 generationLine1,direct,18,,disappeared,00541,,Self Preservation,,"When safe (hp>20, no hostiles <25) and teammate hp>15: msg ""you cover I scout"", move random direction 20 blocks max 60 ticks scanning for items/threats, then move_to_player(teammate,20,12)."
10 generationLine1,direct,19,00555,persisted,00545,1.0,Self Preservation,"Health <20 or recent damage: msg ""low hp"", eat_bread(maxCount=3), kite_nearest_hostile(maxTicks=90, preferredDistance=28, retreatBlocks=22).","Health <20 or recent damage: msg ""low hp"", eat_bread(maxCount=3), kite_nearest_hostile(maxTicks=90, preferredDistance=28, retreatBlocks=22)."
10 generationLine1,direct,19,00560,persisted,00550,1.0,Mutualism|Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"When safe (hp>20, no hostiles <30, teammate hp>15): Test ""paired fight"" - msg ""I bait you shoot"", move forward 6 blocks toward threat edge, kite if hp<18 while teammate attacks ranged; swap roles on ""low hp"".","When safe (hp>20, no hostiles <30, teammate hp>15): Test ""paired fight"" - msg ""I bait you shoot"", move forward 6 blocks toward threat edge, kite if hp<18 while teammate attacks ranged; swap roles on ""low hp""."
10 generationLine1,direct,19,00561,persisted,00551,1.0,Cultural Scientific Method - Testing & Meta-Gaming,"Hostiles 10-15 blocks away, teammate <10 blocks: Test preemptive drop_item(bread qty=3 or arrow qty=6 toward teammate), msg ""supplies dropped"".","Hostiles 10-15 blocks away, teammate <10 blocks: Test preemptive drop_item(bread qty=3 or arrow qty=6 toward teammate), msg ""supplies dropped""."
10 generationLine1,direct,20,00563,new,,,Self Preservation,"Hostiles within 18 blocks, hp>=20, arrows>=10: attack_nearest_hostile(bow, maxSearchRadius=20, engageDistance=12, kiteHealthThreshold=22).",
10 generationLine1,direct,20,00564,new,,,Self Preservation,"Hostiles within 18 blocks, hp>=20, arrows<10: attack_nearest_hostile(stone_sword, maxSearchRadius=12, engageDistance=4, kiteHealthThreshold=22).",
10 generationLine1,direct,20,00565,mutated,00555,0.973,Self Preservation,"Health <20 or recent damage: msg ""low hp"", eat_bread(maxCount=3), kite_nearest_hostile(maxTicks=120, preferredDistance=32, retreatBlocks=26).","Health <20 or recent damage: msg ""low hp"", eat_bread(maxCount=3), kite_nearest_hostile(maxTicks=90, preferredDistance=28, retreatBlocks=22)."
10 generationLine1,direct,20,00569,new,,,Mutualism|Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"When safe (hp>22, no hostiles <40 blocks, teammate alive): Test ""role call"" - msg ""I range you tank"" (or swap), range: bow only engage=15 kite=25; tank: sword engage=4 kite=20.",
10 generationLine1,direct,20,00570,became more specific,00555,0.639,Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"When safe: Test ""pre-kite"" on 3+ hostiles 15-25 blocks - msg ""pulling"", kite_nearest_hostile(maxTicks=80, preferredDistance=28, retreatBlocks=22).","Health <20 or recent damage: msg ""low hp"", eat_bread(maxCount=3), kite_nearest_hostile(maxTicks=90, preferredDistance=28, retreatBlocks=22)."
10 generationLine1,direct,20,,disappeared,00560,,Mutualism|Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,,"When safe (hp>20, no hostiles <30, teammate hp>15): Test ""paired fight"" - msg ""I bait you shoot"", move forward 6 blocks toward threat edge, kite if hp<18 while teammate attacks ranged; swap roles on ""low hp""."
10 generationLine1,direct,20,,disappeared,00561,,Cultural Scientific Method - Testing & Meta-Gaming,,"Hostiles 10-15 blocks away, teammate <10 blocks: Test preemptive drop_item(bread qty=3 or arrow qty=6 toward teammate), msg ""supplies dropped""."
11 Real Run 1,direct,2,00573,new,,,Communication,Send messages to teammate about closest threats and which you're attacking.,
11 Real Run 1,direct,2,00574,new,,,Self Preservation,Eat_bread_until_full only when no hostiles within 5 blocks and health < 12.,
11 Real Run 1,direct,2,00575,new,,,Spatial Coordination & Architecture,Stay within 10 blocks of teammate; move_to_coordinate to their suggested positions.,
11 Real Run 1,direct,2,00576,new,,,Self Preservation,Ignore bow/arrows/planks unless skeletons appear; prioritize sword melee.,
11 Real Run 1,direct,2,00577,new,,,Self Preservation,Avoid actions while eating if hostiles approach.,
11 Real Run 1,direct,3,00578,new,,,Self Preservation,Equip leather_chestplate immediately upon pickup for protection.,
11 Real Run 1,direct,3,00580,mutated,00573,0.625,Communication|Self Preservation,"Send messages to teammate about defeated threats, attacks started, and low health status.",Send messages to teammate about closest threats and which you're attacking.
11 Real Run 1,direct,3,00581,mutated,00574,0.986,Self Preservation,Eat_bread_until_full only when no hostiles within 5 blocks and health < 10.,Eat_bread_until_full only when no hostiles within 5 blocks and health < 12.
11 Real Run 1,direct,3,00583,persisted,00575,1.0,Spatial Coordination & Architecture,Stay within 10 blocks of teammate; move_to_coordinate to their suggested positions.,Stay within 10 blocks of teammate; move_to_coordinate to their suggested positions.
11 Real Run 1,direct,3,00584,persisted,00576,1.0,Self Preservation,Ignore bow/arrows/planks unless skeletons appear; prioritize sword melee.,Ignore bow/arrows/planks unless skeletons appear; prioritize sword melee.
11 Real Run 1,direct,3,00585,persisted,00577,1.0,Self Preservation,Avoid actions while eating if hostiles approach.,Avoid actions while eating if hostiles approach.
11 Real Run 1,direct,4,00586,mutated,00578,0.759,Self Preservation,"Equip leather_chestplate, then stone_sword via equip_item_in_hand, immediately upon pickup for protection.",Equip leather_chestplate immediately upon pickup for protection.
11 Real Run 1,direct,4,00588,persisted,00580,1.0,Communication|Self Preservation,"Send messages to teammate about defeated threats, attacks started, and low health status.","Send messages to teammate about defeated threats, attacks started, and low health status."
11 Real Run 1,direct,4,00589,persisted,00581,1.0,Self Preservation,Eat_bread_until_full only when no hostiles within 5 blocks and health < 10.,Eat_bread_until_full only when no hostiles within 5 blocks and health < 10.
11 Real Run 1,direct,4,00591,persisted,00583,1.0,Spatial Coordination & Architecture,Stay within 10 blocks of teammate; move_to_coordinate to their suggested positions.,Stay within 10 blocks of teammate; move_to_coordinate to their suggested positions.
11 Real Run 1,direct,4,00592,persisted,00584,1.0,Self Preservation,Ignore bow/arrows/planks unless skeletons appear; prioritize sword melee.,Ignore bow/arrows/planks unless skeletons appear; prioritize sword melee.
11 Real Run 1,direct,4,00593,persisted,00585,1.0,Self Preservation,Avoid actions while eating if hostiles approach.,Avoid actions while eating if hostiles approach.
11 Real Run 1,direct,5,00594,new,,,Self Preservation,"If any hostiles within 5 blocks, melee_attack the closest (lowest distance) first, even at low health.",
11 Real Run 1,direct,5,00595,mutated,00586,0.76,Self Preservation,"Upon pickup, equip leather_chestplate, then stone_sword via equip_item_in_hand, then do_nothing once.","Equip leather_chestplate, then stone_sword via equip_item_in_hand, immediately upon pickup for protection."
11 Real Run 1,direct,5,00596,mutated,00588,0.958,Communication|Self Preservation,"Send messages to teammate about defeated threats, attacks started, and low health.","Send messages to teammate about defeated threats, attacks started, and low health status."
11 Real Run 1,direct,5,00597,mutated,00589,0.966,Self Preservation,Eat_bread_until_full only when no hostiles within 7 blocks and health < 6.,Eat_bread_until_full only when no hostiles within 5 blocks and health < 10.
11 Real Run 1,direct,5,00598,new,,,Self Preservation,"After defeating hostiles, threats cleared, low health damage, or equipping gear, do_nothing once to check for new spawns.",
11 Real Run 1,direct,5,00599,mutated,00591,0.942,Spatial Coordination & Architecture,Stay within 7 blocks of teammate; move_to_coordinate to suggested positions.,Stay within 10 blocks of teammate; move_to_coordinate to their suggested positions.
11 Real Run 1,direct,5,00600,persisted,00592,1.0,Self Preservation,Ignore bow/arrows/planks unless skeletons appear; prioritize sword melee.,Ignore bow/arrows/planks unless skeletons appear; prioritize sword melee.
